opcode_1,opcode_2
RETURN,MOD
RETURN,MUL
RETURN,NEW
RETURN,NOP
RETURN,OP_DATA
RETURN,POST_INC
RETURN,POST_INC_OBJ
RETURN,PRE_DEC
RETURN,PRE_DEC_OBJ
RETURN,PRE_INC
RETURN,PRE_INC_OBJ
RETURN,QM_ASSIGN
RETURN,RECV
RETURN,RECV_INIT
RETURN,RECV_VARIADIC
RETURN,RETURN
RETURN,ROPE_INIT
RETURN,SEND_REF
RETURN,SEND_UNPACK
RETURN,SEND_VAL
RETURN,SEND_VAL_EX
RETURN,SEND_VAR
RETURN,SEND_VAR_EX
RETURN,SL
RETURN,SR
RETURN,STRLEN
RETURN,SUB
RETURN,SWITCH_LONG
RETURN,SWITCH_STRING
RETURN,THROW
RETURN,TYPE_CHECK
RETURN,UNSET_CV
RETURN,UNSET_DIM
RETURN,UNSET_OBJ
RETURN,UNSET_VAR
RETURN,YIELD
RETURN_BY_REF,ASSIGN_DIM
RETURN_BY_REF,BIND_GLOBAL
RETURN_BY_REF,BIND_STATIC
RETURN_BY_REF,BOOL_NOT
RETURN_BY_REF,CHECK_FUNC_ARG
RETURN_BY_REF,COUNT
RETURN_BY_REF,DO_FCALL
RETURN_BY_REF,FETCH_DIM_R
RETURN_BY_REF,FETCH_OBJ_R
RETURN_BY_REF,FETCH_OBJ_W
RETURN_BY_REF,INIT_FCALL
RETURN_BY_REF,JMP
RETURN_BY_REF,JMP_FRAMELESS
RETURN_BY_REF,PRE_INC
RETURN_BY_REF,RECV
RETURN_BY_REF,RECV_INIT
RETURN_BY_REF,RETURN_BY_REF
RETURN_BY_REF,SEND_VAL_EX
ROPE_ADD,ADD
ROPE_ADD,CAST
ROPE_ADD,CHECK_FUNC_ARG
ROPE_ADD,CONCAT
ROPE_ADD,DO_FCALL
ROPE_ADD,FETCH_CONSTANT
ROPE_ADD,FETCH_DIM_R
ROPE_ADD,FETCH_OBJ_R
ROPE_ADD,FETCH_R
ROPE_ADD,FETCH_THIS
ROPE_ADD,INIT_FCALL
ROPE_ADD,ROPE_ADD
ROPE_ADD,ROPE_END
ROPE_ADD,SEND_VAR_EX
ROPE_ADD,SUB
ROPE_END,ADD
ROPE_END,ASSIGN
ROPE_END,ASSIGN_DIM
ROPE_END,ASSIGN_DIM_OP
ROPE_END,ASSIGN_OBJ
ROPE_END,ASSIGN_OBJ_OP
ROPE_END,ASSIGN_OP
ROPE_END,BEGIN_SILENCE
ROPE_END,BOOL
ROPE_END,BOOL_NOT
ROPE_END,CAST
ROPE_END,CHECK_FUNC_ARG
ROPE_END,CONCAT
ROPE_END,COUNT
ROPE_END,DO_FCALL
ROPE_END,ECHO
ROPE_END,END_SILENCE
ROPE_END,FETCH_CONSTANT
ROPE_END,FETCH_DIM_IS
ROPE_END,FETCH_DIM_R
ROPE_END,FETCH_DIM_RW
ROPE_END,FETCH_DIM_W
ROPE_END,FETCH_IS
ROPE_END,FETCH_OBJ_R
ROPE_END,FETCH_OBJ_RW
ROPE_END,FETCH_OBJ_W
ROPE_END,FETCH_R
ROPE_END,FETCH_RW
ROPE_END,FETCH_THIS
ROPE_END,FETCH_W
ROPE_END,FE_FREE
ROPE_END,FREE
ROPE_END,GET_TYPE
ROPE_END,INCLUDE_OR_EVAL
ROPE_END,INIT_ARRAY
ROPE_END,INIT_FCALL
ROPE_END,IN_ARRAY
ROPE_END,IS_EQUAL
ROPE_END,IS_IDENTICAL
ROPE_END,IS_NOT_EQUAL
ROPE_END,IS_SMALLER
ROPE_END,JMPNZ
ROPE_END,JMPNZ_EX
ROPE_END,JMPZ
ROPE_END,JMPZ_EX
ROPE_END,JMP_FRAMELESS
ROPE_END,JMP_SET
ROPE_END,MUL
ROPE_END,NEW
ROPE_END,NOP
ROPE_END,OP_DATA
ROPE_END,POST_INC_OBJ
ROPE_END,QM_ASSIGN
ROPE_END,RETURN
ROPE_END,ROPE_INIT
ROPE_END,SEND_VAL
ROPE_END,SEND_VAL_EX
ROPE_END,SEND_VAR
ROPE_END,SEND_VAR_EX
ROPE_END,SL
ROPE_END,STRLEN
ROPE_END,SUB
ROPE_END,TYPE_CHECK
ROPE_INIT,CAST
ROPE_INIT,CONCAT
ROPE_INIT,DO_FCALL
ROPE_INIT,FETCH_CONSTANT
ROPE_INIT,FETCH_DIM_R
ROPE_INIT,FETCH_OBJ_R
ROPE_INIT,FETCH_R
ROPE_INIT,FETCH_THIS
ROPE_INIT,INIT_FCALL
ROPE_INIT,NOP
ROPE_INIT,ROPE_ADD
ROPE_INIT,SEND_VAL_EX
ROPE_INIT,SEND_VAR_EX
SEND_ARRAY,DO_FCALL
SEND_FUNC_ARG,ADD
SEND_FUNC_ARG,ASSIGN
SEND_FUNC_ARG,BEGIN_SILENCE
SEND_FUNC_ARG,BIND_LEXICAL
SEND_FUNC_ARG,BOOL_NOT
SEND_FUNC_ARG,CAST
SEND_FUNC_ARG,CHECK_FUNC_ARG
SEND_FUNC_ARG,CONCAT
SEND_FUNC_ARG,DO_FCALL
SEND_FUNC_ARG,FETCH_CONSTANT
SEND_FUNC_ARG,FETCH_DIM_IS
SEND_FUNC_ARG,FETCH_DIM_R
SEND_FUNC_ARG,FETCH_DIM_RW
SEND_FUNC_ARG,FETCH_IS
SEND_FUNC_ARG,FETCH_OBJ_IS
SEND_FUNC_ARG,FETCH_OBJ_R
SEND_FUNC_ARG,FETCH_R
SEND_FUNC_ARG,FETCH_RW
SEND_FUNC_ARG,FETCH_THIS
SEND_FUNC_ARG,GET_CLASS
SEND_FUNC_ARG,INIT_ARRAY
SEND_FUNC_ARG,INIT_FCALL
SEND_FUNC_ARG,IS_EQUAL
SEND_FUNC_ARG,IS_SMALLER
SEND_FUNC_ARG,JMPZ
SEND_FUNC_ARG,JMPZ_EX
SEND_FUNC_ARG,JMP_FRAMELESS
SEND_FUNC_ARG,MOD
SEND_FUNC_ARG,MUL
SEND_FUNC_ARG,NEW
SEND_FUNC_ARG,NOP
SEND_FUNC_ARG,POST_INC_OBJ
SEND_FUNC_ARG,ROPE_INIT
SEND_FUNC_ARG,SEND_UNPACK
SEND_FUNC_ARG,SEND_VAL_EX
SEND_FUNC_ARG,SEND_VAR_EX
SEND_FUNC_ARG,SR
SEND_FUNC_ARG,STRLEN
SEND_FUNC_ARG,SUB
SEND_FUNC_ARG,TYPE_CHECK
SEND_REF,ADD
SEND_REF,ASSIGN
SEND_REF,BEGIN_SILENCE
SEND_REF,BIND_LEXICAL
SEND_REF,CAST
SEND_REF,CHECK_FUNC_ARG
SEND_REF,CONCAT
SEND_REF,COUNT
SEND_REF,DO_FCALL
SEND_REF,DO_ICALL
SEND_REF,FETCH_CONSTANT
SEND_REF,FETCH_DIM_R
SEND_REF,FETCH_OBJ_R
SEND_REF,FETCH_R
SEND_REF,FETCH_THIS
SEND_REF,FETCH_W
SEND_REF,INIT_ARRAY
SEND_REF,INIT_FCALL
SEND_REF,NEW
SEND_REF,NOP
SEND_REF,OP_DATA
SEND_REF,POST_INC
SEND_REF,ROPE_INIT
SEND_REF,SEND_REF
SEND_REF,SEND_VAL
SEND_REF,SEND_VAL_EX
SEND_REF,SEND_VAR
SEND_REF,SEND_VAR_EX
SEND_REF,SUB
SEND_UNPACK,DO_FCALL
SEND_UNPACK,DO_ICALL
SEND_USER,CAST
SEND_USER,DO_FCALL
SEND_USER,FETCH_CONSTANT
SEND_USER,FETCH_DIM_R
SEND_USER,FETCH_OBJ_R
SEND_USER,FETCH_R
SEND_USER,FETCH_THIS
SEND_USER,INIT_ARRAY
SEND_USER,SEND_USER
SEND_USER,SEND_VAR_EX
SEND_USER,STRLEN
SEND_VAL,ADD
SEND_VAL,ASSIGN
SEND_VAL,ASSIGN_DIM
SEND_VAL,BEGIN_SILENCE
SEND_VAL,BIND_LEXICAL
SEND_VAL,BOOL
SEND_VAL,BOOL_NOT
SEND_VAL,BW_AND
SEND_VAL,BW_OR
SEND_VAL,CAST
SEND_VAL,CHECK_FUNC_ARG
SEND_VAL,CONCAT
SEND_VAL,COUNT
SEND_VAL,DEFINED
SEND_VAL,DIV
SEND_VAL,DO_FCALL
SEND_VAL,DO_ICALL
SEND_VAL,END_SILENCE
SEND_VAL,FETCH_CONSTANT
SEND_VAL,FETCH_DIM_IS
SEND_VAL,FETCH_DIM_R
SEND_VAL,FETCH_DIM_W
SEND_VAL,FETCH_IS
SEND_VAL,FETCH_OBJ_IS
SEND_VAL,FETCH_OBJ_R
SEND_VAL,FETCH_OBJ_W
SEND_VAL,FETCH_R
SEND_VAL,FETCH_THIS
SEND_VAL,FETCH_W
SEND_VAL,GET_CLASS
SEND_VAL,INIT_ARRAY
SEND_VAL,INIT_FCALL
SEND_VAL,IS_EQUAL
SEND_VAL,IS_IDENTICAL
SEND_VAL,IS_NOT_EQUAL
SEND_VAL,IS_SMALLER
SEND_VAL,JMPNZ_EX
SEND_VAL,JMPZ
SEND_VAL,JMPZ_EX
SEND_VAL,JMP_FRAMELESS
SEND_VAL,MOD
SEND_VAL,MUL
SEND_VAL,NEW
SEND_VAL,NOP
SEND_VAL,OFF
SEND_VAL,OP_DATA
SEND_VAL,POST_DEC_OBJ
SEND_VAL,POST_INC
SEND_VAL,PRE_INC
SEND_VAL,PRE_INC_OBJ
SEND_VAL,QM_ASSIGN
SEND_VAL,RETURN
SEND_VAL,ROPE_INIT
SEND_VAL,SEND_REF
SEND_VAL,SEND_VAL
SEND_VAL,SEND_VAL_EX
SEND_VAL,SEND_VAR
SEND_VAL,SEND_VAR_EX
SEND_VAL,SL
SEND_VAL,SR
SEND_VAL,STRLEN
SEND_VAL,SUB
SEND_VAL,TYPE_CHECK
SEND_VAL_EX,ADD
SEND_VAL_EX,ASSIGN
SEND_VAL_EX,BEGIN_SILENCE
SEND_VAL_EX,BIND_LEXICAL
SEND_VAL_EX,BOOL
SEND_VAL_EX,BOOL_NOT
SEND_VAL_EX,BW_AND
SEND_VAL_EX,BW_OR
SEND_VAL_EX,CAST
SEND_VAL_EX,CHECK_FUNC_ARG
SEND_VAL_EX,COALESCE
SEND_VAL_EX,CONCAT
SEND_VAL_EX,COUNT
SEND_VAL_EX,DEFINED
SEND_VAL_EX,DIV
SEND_VAL_EX,DO_FCALL
SEND_VAL_EX,FETCH_CLASS
SEND_VAL_EX,FETCH_CONSTANT
SEND_VAL_EX,FETCH_DIM_IS
SEND_VAL_EX,FETCH_DIM_R
SEND_VAL_EX,FETCH_DIM_W
SEND_VAL_EX,FETCH_GLOBALS
SEND_VAL_EX,FETCH_IS
SEND_VAL_EX,FETCH_OBJ_IS
SEND_VAL_EX,FETCH_OBJ_R
SEND_VAL_EX,FETCH_OBJ_W
SEND_VAL_EX,FETCH_R
SEND_VAL_EX,FETCH_THIS
SEND_VAL_EX,FUNC_GET_ARGS
SEND_VAL_EX,GET_CLASS
SEND_VAL_EX,GET_TYPE
SEND_VAL_EX,INCLUDE_OR_EVAL
SEND_VAL_EX,INIT_ARRAY
SEND_VAL_EX,INIT_FCALL
SEND_VAL_EX,IN_ARRAY
SEND_VAL_EX,IS_EQUAL
SEND_VAL_EX,IS_IDENTICAL
SEND_VAL_EX,IS_NOT_EQUAL
SEND_VAL_EX,IS_SMALLER
SEND_VAL_EX,JMPNZ_EX
SEND_VAL_EX,JMPZ
SEND_VAL_EX,JMPZ_EX
SEND_VAL_EX,JMP_FRAMELESS
SEND_VAL_EX,JMP_SET
SEND_VAL_EX,MOD
SEND_VAL_EX,MUL
SEND_VAL_EX,NEW
SEND_VAL_EX,NOP
SEND_VAL_EX,OP_DATA
SEND_VAL_EX,POST_DEC_OBJ
SEND_VAL_EX,POST_INC
SEND_VAL_EX,PRE_INC
SEND_VAL_EX,PRE_INC_OBJ
SEND_VAL_EX,ROPE_INIT
SEND_VAL_EX,SEND_REF
SEND_VAL_EX,SEND_VAL
SEND_VAL_EX,SEND_VAL_EX
SEND_VAL_EX,SEND_VAR
SEND_VAL_EX,SEND_VAR_EX
SEND_VAL_EX,SL
SEND_VAL_EX,SR
SEND_VAL_EX,STRLEN
SEND_VAL_EX,SUB
SEND_VAL_EX,TYPE_CHECK
SEND_VAR,ADD
SEND_VAR,ASSIGN
SEND_VAR,ASSIGN_DIM
SEND_VAR,ASSIGN_OBJ
SEND_VAR,ASSIGN_OP
SEND_VAR,BEGIN_SILENCE
SEND_VAR,BIND_LEXICAL
SEND_VAR,BOOL_NOT
SEND_VAR,BW_AND
SEND_VAR,CAST
SEND_VAR,CHECK_FUNC_ARG
SEND_VAR,CONCAT
SEND_VAR,COUNT
SEND_VAR,DIV
SEND_VAR,DO_FCALL
SEND_VAR,DO_ICALL
SEND_VAR,ECHO
SEND_VAR,END_SILENCE
SEND_VAR,FETCH_CONSTANT
SEND_VAR,FETCH_DIM_R
SEND_VAR,FETCH_DIM_W
SEND_VAR,FETCH_OBJ_IS
SEND_VAR,FETCH_OBJ_R
SEND_VAR,FETCH_OBJ_W
SEND_VAR,FETCH_R
SEND_VAR,FETCH_THIS
SEND_VAR,FETCH_W
SEND_VAR,GET_TYPE
SEND_VAR,INCLUDE_OR_EVAL
SEND_VAR,INIT_ARRAY
SEND_VAR,INIT_FCALL
SEND_VAR,IS_EQUAL
SEND_VAR,IS_IDENTICAL
SEND_VAR,IS_NOT_EQUAL
SEND_VAR,IS_SMALLER
SEND_VAR,JMP
SEND_VAR,JMPNZ_EX
SEND_VAR,JMPZ
SEND_VAR,JMPZ_EX
SEND_VAR,MOD
SEND_VAR,MUL
SEND_VAR,NEW
SEND_VAR,NOP
SEND_VAR,OFF
SEND_VAR,OP_DATA
SEND_VAR,POST_INC
SEND_VAR,PRE_DEC
SEND_VAR,PRE_INC
SEND_VAR,QM_ASSIGN
SEND_VAR,RETURN
SEND_VAR,ROPE_INIT
SEND_VAR,SEND_REF
SEND_VAR,SEND_VAL
SEND_VAR,SEND_VAL_EX
SEND_VAR,SEND_VAR
SEND_VAR,SEND_VAR_EX
SEND_VAR,SL
SEND_VAR,SR
SEND_VAR,STRLEN
SEND_VAR,SUB
SEND_VAR,TYPE_CHECK
SEND_VAR_EX,ADD
SEND_VAR_EX,ASSIGN
SEND_VAR_EX,BEGIN_SILENCE
SEND_VAR_EX,BIND_LEXICAL
SEND_VAR_EX,BOOL
SEND_VAR_EX,BOOL_NOT
SEND_VAR_EX,BW_AND
SEND_VAR_EX,BW_OR
SEND_VAR_EX,CAST
SEND_VAR_EX,CHECK_FUNC_ARG
SEND_VAR_EX,CONCAT
SEND_VAR_EX,COUNT
SEND_VAR_EX,DIV
SEND_VAR_EX,DO_FCALL
SEND_VAR_EX,FETCH_CLASS
SEND_VAR_EX,FETCH_CONSTANT
SEND_VAR_EX,FETCH_DIM_IS
SEND_VAR_EX,FETCH_DIM_R
SEND_VAR_EX,FETCH_IS
SEND_VAR_EX,FETCH_OBJ_IS
SEND_VAR_EX,FETCH_OBJ_R
SEND_VAR_EX,FETCH_R
SEND_VAR_EX,FETCH_THIS
SEND_VAR_EX,INCLUDE_OR_EVAL
SEND_VAR_EX,INIT_ARRAY
SEND_VAR_EX,INIT_FCALL
SEND_VAR_EX,INIT_USER_CALL
SEND_VAR_EX,IS_EQUAL
SEND_VAR_EX,IS_IDENTICAL
SEND_VAR_EX,IS_NOT_EQUAL
SEND_VAR_EX,IS_SMALLER
SEND_VAR_EX,JMPNZ_EX
SEND_VAR_EX,JMPZ
SEND_VAR_EX,JMPZ_EX
SEND_VAR_EX,JMP_FRAMELESS
SEND_VAR_EX,JMP_SET
SEND_VAR_EX,MOD
SEND_VAR_EX,MUL
SEND_VAR_EX,NEW
SEND_VAR_EX,NOP
SEND_VAR_EX,OP_DATA
SEND_VAR_EX,POST_INC
SEND_VAR_EX,PRE_DEC
SEND_VAR_EX,PRE_INC
SEND_VAR_EX,PRE_INC_OBJ
SEND_VAR_EX,ROPE_INIT
SEND_VAR_EX,SEND_UNPACK
SEND_VAR_EX,SEND_VAL
SEND_VAR_EX,SEND_VAL_EX
SEND_VAR_EX,SEND_VAR
SEND_VAR_EX,SEND_VAR_EX
SEND_VAR_EX,SL
SEND_VAR_EX,SR
SEND_VAR_EX,STRLEN
SEND_VAR_EX,SUB
SEND_VAR_EX,TYPE_CHECK
SEND_VAR_NO_REF,DO_ICALL
SEPARATE,ASSIGN_OBJ
SEPARATE,BOOL_NOT
SEPARATE,CAST
SEPARATE,CONCAT
SEPARATE,DO_FCALL
SEPARATE,FETCH_OBJ_R
SEPARATE,FETCH_OBJ_UNSET
SEPARATE,FETCH_OBJ_W
SEPARATE,FE_RESET_RW
SEPARATE,INIT_FCALL
SEPARATE,IS_NOT_EQUAL
SEPARATE,NEW
SEPARATE,NOP
SEPARATE,SEND_VAL_EX
SEPARATE,SUB
SEPARATE,UNSET_DIM
SEPARATE,UNSET_OBJ
SL,ADD
SL,ASSIGN
SL,ASSIGN_DIM
SL,ASSIGN_DIM_OP
SL,ASSIGN_OBJ
SL,ASSIGN_OBJ_OP
SL,ASSIGN_OP
SL,BOOL
SL,BW_AND
SL,BW_OR
SL,BW_XOR
SL,CAST
SL,CHECK_FUNC_ARG
SL,CONCAT
SL,DIV
SL,DO_FCALL
SL,FETCH_DIM_R
SL,FETCH_DIM_W
SL,FETCH_OBJ_R
SL,FETCH_OBJ_W
SL,FETCH_R
SL,INIT_ARRAY
SL,INIT_FCALL
SL,POST_INC
SL,PRE_INC
SL,RETURN
SL,SEND_VAL
SL,SEND_VAL_EX
SL,SEND_VAR_EX
SL,SL
SL,SR
SL,SUB
SR,ADD
SR,ASSIGN
SR,ASSIGN_DIM
SR,ASSIGN_OBJ
SR,ASSIGN_OP
SR,BOOL
SR,BW_AND
SR,BW_NOT
SR,BW_OR
SR,BW_XOR
SR,CAST
SR,CONCAT
SR,COUNT
SR,DO_FCALL
SR,FETCH_DIM_R
SR,FETCH_DIM_W
SR,FETCH_OBJ_R
SR,IS_EQUAL
SR,IS_IDENTICAL
SR,IS_SMALLER
SR,JMPNZ
SR,JMPZ
SR,MUL
SR,OP_DATA
SR,QM_ASSIGN
SR,RETURN
SR,SEND_FUNC_ARG
SR,SEND_VAL
SR,SEND_VAL_EX
SR,SEND_VAR_EX
SR,SL
SR,SUB
STRLEN,ADD
STRLEN,ASSIGN
STRLEN,ASSIGN_DIM
STRLEN,ASSIGN_OBJ
STRLEN,ASSIGN_OBJ_OP
STRLEN,ASSIGN_OP
STRLEN,BOOL
STRLEN,BOOL_NOT
STRLEN,BW_AND
STRLEN,BW_OR
STRLEN,BW_XOR
STRLEN,CASE
STRLEN,CAST
STRLEN,CHECK_FUNC_ARG
STRLEN,CONCAT
STRLEN,COUNT
STRLEN,DIV
STRLEN,ECHO
STRLEN,END_SILENCE
STRLEN,FETCH_CONSTANT
STRLEN,FETCH_DIM_R
STRLEN,FETCH_DIM_RW
STRLEN,FETCH_DIM_W
STRLEN,FETCH_OBJ_R
STRLEN,FETCH_OBJ_RW
STRLEN,FETCH_OBJ_W
STRLEN,FETCH_R
STRLEN,FETCH_RW
STRLEN,FETCH_W
STRLEN,FREE
STRLEN,INIT_ARRAY
STRLEN,INIT_FCALL
STRLEN,IS_EQUAL
STRLEN,IS_IDENTICAL
STRLEN,IS_NOT_EQUAL
STRLEN,IS_SMALLER
STRLEN,JMPNZ
STRLEN,JMPNZ_EX
STRLEN,JMPZ
STRLEN,JMPZ_EX
STRLEN,MOD
STRLEN,MUL
STRLEN,OP_DATA
STRLEN,POST_INC
STRLEN,QM_ASSIGN
STRLEN,RETURN
STRLEN,ROPE_INIT
STRLEN,SEND_USER
STRLEN,SEND_VAL
STRLEN,SEND_VAL_EX
STRLEN,STRLEN
STRLEN,SUB
STRLEN,SWITCH_LONG
SUB,ADD
SUB,ASSIGN
SUB,ASSIGN_DIM
SUB,ASSIGN_DIM_OP
SUB,ASSIGN_OBJ
SUB,ASSIGN_OBJ_OP
SUB,ASSIGN_OP
SUB,BEGIN_SILENCE
SUB,BOOL
SUB,BOOL_NOT
SUB,BW_AND
SUB,BW_NOT
SUB,BW_XOR
SUB,CASE
SUB,CAST
SUB,CHECK_FUNC_ARG
SUB,CONCAT
SUB,COUNT
SUB,DIV
SUB,DO_FCALL
SUB,ECHO
SUB,FETCH_CONSTANT
SUB,FETCH_DIM_IS
SUB,FETCH_DIM_R
SUB,FETCH_DIM_RW
SUB,FETCH_DIM_W
SUB,FETCH_IS
SUB,FETCH_OBJ_IS
SUB,FETCH_OBJ_R
SUB,FETCH_OBJ_RW
SUB,FETCH_OBJ_UNSET
SUB,FETCH_OBJ_W
SUB,FETCH_R
SUB,FETCH_UNSET
SUB,FETCH_W
SUB,FREE
SUB,INIT_ARRAY
SUB,INIT_FCALL
SUB,IS_EQUAL
SUB,IS_IDENTICAL
SUB,IS_NOT_EQUAL
SUB,IS_SMALLER
SUB,JMPNZ
SUB,JMPNZ_EX
SUB,JMPZ
SUB,JMPZ_EX
SUB,JMP_FRAMELESS
SUB,MOD
SUB,MUL
SUB,OP_DATA
SUB,QM_ASSIGN
SUB,RETURN
SUB,ROPE_INIT
SUB,SEND_FUNC_ARG
SUB,SEND_VAL
SUB,SEND_VAL_EX
SUB,SEND_VAR
SUB,SEND_VAR_EX
SUB,SL
SUB,SR
SUB,STRLEN
SUB,SUB
SUB,UNSET_DIM
SWITCH_LONG,CASE
SWITCH_LONG,IS_EQUAL
SWITCH_STRING,CASE
SWITCH_STRING,IS_EQUAL
THROW,ADD
THROW,ASSIGN
THROW,ASSIGN_DIM
THROW,ASSIGN_OBJ
THROW,ASSIGN_OBJ_OP
THROW,ASSIGN_OP
THROW,BEGIN_SILENCE
THROW,BIND_LEXICAL
THROW,BIND_STATIC
THROW,BOOL
THROW,BOOL_NOT
THROW,BW_AND
THROW,BW_XOR
THROW,CAST
THROW,CHECK_FUNC_ARG
THROW,CLONE
THROW,CONCAT
THROW,COUNT
THROW,DECLARE_CLASS
THROW,DO_FCALL
THROW,ECHO
THROW,FETCH_CLASS
THROW,FETCH_CONSTANT
THROW,FETCH_DIM_IS
THROW,FETCH_DIM_R
THROW,FETCH_DIM_UNSET
THROW,FETCH_DIM_W
THROW,FETCH_IS
THROW,FETCH_OBJ_IS
THROW,FETCH_OBJ_R
THROW,FETCH_OBJ_UNSET
THROW,FETCH_OBJ_W
THROW,FETCH_R
THROW,FETCH_THIS
THROW,FE_FREE
THROW,FE_RESET_R
THROW,FE_RESET_RW
THROW,FREE
THROW,FUNC_NUM_ARGS
THROW,GET_CLASS
THROW,INCLUDE_OR_EVAL
THROW,INIT_ARRAY
THROW,INIT_FCALL
THROW,INIT_USER_CALL
THROW,INSTANCEOF
THROW,IS_EQUAL
THROW,IS_IDENTICAL
THROW,IS_NOT_EQUAL
THROW,IS_SMALLER
THROW,JMP
THROW,JMPNZ
THROW,JMPNZ_EX
THROW,JMPZ
THROW,JMPZ_EX
THROW,JMP_FRAMELESS
THROW,JMP_SET
THROW,MOD
THROW,MUL
THROW,NEW
THROW,NOP
THROW,OP_DATA
THROW,PRE_DEC
THROW,PRE_INC
THROW,PRE_INC_OBJ
THROW,QM_ASSIGN
THROW,RETURN
THROW,RETURN_BY_REF
THROW,ROPE_INIT
THROW,SEND_VAL
THROW,SEND_VAL_EX
THROW,SEND_VAR
THROW,SEND_VAR_EX
THROW,SR
THROW,STRLEN
THROW,SUB
THROW,SWITCH_LONG
THROW,SWITCH_STRING
THROW,THROW
THROW,TYPE_CHECK
THROW,UNSET_CV
THROW,UNSET_DIM
THROW,UNSET_OBJ
TICKS,ECHO
TICKS,INIT_FCALL
TICKS,RETURN
TICKS,SEND_VAL_EX
TYPE_CHECK,ASSIGN
TYPE_CHECK,ASSIGN_DIM
TYPE_CHECK,ASSIGN_OBJ
TYPE_CHECK,BOOL
TYPE_CHECK,BOOL_NOT
TYPE_CHECK,BOOL_XOR
TYPE_CHECK,CAST
TYPE_CHECK,DO_FCALL
TYPE_CHECK,END_SILENCE
TYPE_CHECK,FETCH_OBJ_W
TYPE_CHECK,FE_FREE
TYPE_CHECK,INIT_ARRAY
TYPE_CHECK,INIT_FCALL
TYPE_CHECK,IS_EQUAL
TYPE_CHECK,IS_NOT_EQUAL
TYPE_CHECK,JMPNZ
TYPE_CHECK,JMPNZ_EX
TYPE_CHECK,JMPZ
TYPE_CHECK,JMPZ_EX
TYPE_CHECK,JMP_SET
TYPE_CHECK,OP_DATA
TYPE_CHECK,QM_ASSIGN
TYPE_CHECK,RETURN
TYPE_CHECK,SEND_VAL
TYPE_CHECK,SEND_VAL_EX
TYPE_CHECK,TYPE_CHECK
UNSET_CV,ASSIGN
UNSET_CV,ASSIGN_DIM
UNSET_CV,ASSIGN_OBJ
UNSET_CV,BEGIN_SILENCE
UNSET_CV,BIND_LEXICAL
UNSET_CV,BOOL
UNSET_CV,BOOL_NOT
UNSET_CV,CHECK_FUNC_ARG
UNSET_CV,CONCAT
UNSET_CV,COUNT
UNSET_CV,DEFINED
UNSET_CV,DO_FCALL
UNSET_CV,ECHO
UNSET_CV,FETCH_CONSTANT
UNSET_CV,FETCH_DIM_IS
UNSET_CV,FETCH_DIM_R
UNSET_CV,FETCH_DIM_W
UNSET_CV,FETCH_IS
UNSET_CV,FETCH_OBJ_R
UNSET_CV,FETCH_OBJ_UNSET
UNSET_CV,FETCH_R
UNSET_CV,FETCH_THIS
UNSET_CV,FETCH_UNSET
UNSET_CV,FE_RESET_R
UNSET_CV,FE_RESET_RW
UNSET_CV,INCLUDE_OR_EVAL
UNSET_CV,INIT_ARRAY
UNSET_CV,INIT_FCALL
UNSET_CV,INSTANCEOF
UNSET_CV,IS_EQUAL
UNSET_CV,IS_IDENTICAL
UNSET_CV,IS_NOT_EQUAL
UNSET_CV,IS_SMALLER
UNSET_CV,JMP
UNSET_CV,JMPNZ
UNSET_CV,JMPNZ_EX
UNSET_CV,JMPZ
UNSET_CV,JMPZ_EX
UNSET_CV,JMP_FRAMELESS
UNSET_CV,NEW
UNSET_CV,NOP
UNSET_CV,OP_DATA
UNSET_CV,PRE_DEC
UNSET_CV,PRE_INC
UNSET_CV,RETURN
UNSET_CV,ROPE_INIT
UNSET_CV,SEND_VAL_EX
UNSET_CV,SEND_VAR
UNSET_CV,SEND_VAR_EX
UNSET_CV,SUB
UNSET_CV,TYPE_CHECK
UNSET_CV,UNSET_CV
UNSET_CV,UNSET_DIM
UNSET_DIM,ADD
UNSET_DIM,ASSIGN
UNSET_DIM,ASSIGN_DIM
UNSET_DIM,ASSIGN_DIM_OP
UNSET_DIM,ASSIGN_OBJ
UNSET_DIM,ASSIGN_OP
UNSET_DIM,BEGIN_SILENCE
UNSET_DIM,BIND_STATIC
UNSET_DIM,BOOL_NOT
UNSET_DIM,CAST
UNSET_DIM,CHECK_FUNC_ARG
UNSET_DIM,CONCAT
UNSET_DIM,COUNT
UNSET_DIM,DEFINED
UNSET_DIM,DO_FCALL
UNSET_DIM,ECHO
UNSET_DIM,FAST_RET
UNSET_DIM,FETCH_CLASS
UNSET_DIM,FETCH_CONSTANT
UNSET_DIM,FETCH_DIM_IS
UNSET_DIM,FETCH_DIM_R
UNSET_DIM,FETCH_DIM_RW
UNSET_DIM,FETCH_DIM_UNSET
UNSET_DIM,FETCH_DIM_W
UNSET_DIM,FETCH_IS
UNSET_DIM,FETCH_OBJ_IS
UNSET_DIM,FETCH_OBJ_R
UNSET_DIM,FETCH_OBJ_RW
UNSET_DIM,FETCH_OBJ_UNSET
UNSET_DIM,FETCH_OBJ_W
UNSET_DIM,FETCH_R
UNSET_DIM,FETCH_THIS
UNSET_DIM,FETCH_UNSET
UNSET_DIM,FETCH_W
UNSET_DIM,FE_FREE
UNSET_DIM,FE_RESET_R
UNSET_DIM,INCLUDE_OR_EVAL
UNSET_DIM,INIT_ARRAY
UNSET_DIM,INIT_FCALL
